Zenith,Gain(50MHz),Gain(100MHz),Gain(150MHz),Gain(200MHz),Gain(250MHz),Gain(300MHz),Gain(350MHz),Gain(400MHz),Gain(450MHz),Gain(500MHz),Gain(550MHz),Gain(600MHz),Gain(650MHz),Gain(700MHz),Gain(750MHz),Gain(800MHz),Gain(850MHz),Gain(900MHz),Gain(950MHz),Gain(1000MHz),Phase(50MHz),Phase(100MHz),Phase(150MHz),Phase(200MHz),Phase(250MHz),Phase(300MHz),Phase(350MHz),Phase(400MHz),Phase(450MHz),Phase(500MHz),Phase(550MHz),Phase(600MHz),Phase(650MHz),Phase(700MHz),Phase(750MHz),Phase(800MHz),Phase(850MHz),Phase(900MHz),Phase(950MHz),Phase(1000MHz)
155,-16.49864,-8.05736,-9.33214,-17.12782,-21.36116,-12.7944,-11.46649,-9.43605,-11.60855,-14.49229,-15.73655,-26.22941,-32.07023,-28.81985,-19.59159,-17.64161,-17.38456,-18.63106,-21.11074,-24.03498,-99.98170779051617,-105.11162818282239,54.76706206513053,59.63581798666925,-51.818462457436794,75.9473694115408,11.53911349000201,-56.09840569948585,-141.0664506661586,17.506108549228713,-37.4616694115407,-0.8206412287182516,-23.117262065130447,-79.14164407846128,-9.909737934869412,-85.84959759436319,-118.38037555513247,-128.05977840487535,-68.5564203789754,-95.93118245743682
156,-16.48228,-8.11914,-9.45478,-17.0542,-20.83584,-12.71562,-11.30737,-9.40987,-11.54896,-14.62792,-16.09617,-26.70561,-31.40962,-25.48349,-19.35415,-17.74951,-17.60508,-18.39185,-22.31981,-27.55091,-100.38070779051617,-104.3816281828224,56.13356206513053,58.59422533307948,-53.003412111026584,76.2178694115408,11.685520836412223,-55.13040569948586,-141.7868881569222,18.419515895638938,-38.94085471872029,-0.5205412287182511,-21.920405699485755,-79.92999368615507,-8.636701202818386,-85.0244122871836,-117.5174122871835,-129.41608575128555,-67.56220368615497,-96.75691184307765
157,-16.5708,-8.16659,-9.5455,-16.98342,-20.65228,-12.63231,-11.26721,-9.43806,-11.5078,-14.62666,-16.23439,-28.59053,-31.81265,-25.8618,-18.81395,-17.28261,-18.08922,-18.88528,-22.35711,-27.11517,-100.78670779051616,-103.5044281828224,57.56306206513054,58.01722533307948,-53.211709803847,75.27267675795102,10.11992818282242,-56.550998353075656,-142.14288815692223,18.825108549228702,-39.43885471872029,-1.6532367320509387,-22.739891450771268,-80.82151754256334,-7.210552627689822,-85.6976343264142,-116.93219024795292,-130.93917840487535,-67.73427226128352,-96.86167511102661
158,-16.63508,-8.25426,-9.60128,-17.02564,-20.39453,-12.67252,-11.26479,-9.4826,-11.40206,-14.67604,-16.45178,-29.19677,-29.28132,-24.42648,-18.47994,-16.71068,-18.27779,-19.39419,-23.99208,-25.21743,-99.86811513692638,-104.95072818282239,58.93616206513053,58.71422533307947,-54.696129803847,76.31797675795102,8.561335529232622,-57.29959100666545,-141.47748081051202,20.18551589563893,-40.8542620651305,-0.23595142487135234,-22.67726206513045,-80.94655427461437,-6.2895526276898295,-85.88063432641422,-115.43959759436314,-130.23480044410599,-67.91288695410395,-98.1427763138451
159,-16.71466,-8.27746,-9.73296,-16.98242,-19.95691,-12.54198,-11.24613,-9.28674,-11.21596,-14.46194,-16.81558,-29.82124,-27.52903,-24.01209,-18.25864,-17.05389,-18.59675,-20.38266,-24.92472,-25.63517,-99.6895224833366,-104.2168281828224,59.90356206513053,58.943732679489685,-55.09169715025721,74.86728410436123,7.334335529232618,-58.00759100666545,-140.65048081051202,18.640923242049155,-41.054447372310094,-0.14943673205093866,-24.025479163587818,-80.2696661176919,-5.189774666920442,-87.43941228718359,-116.2997829015427,-130.61730044410598,-68.47381349000189,-98.97115351590193
160,-16.60188,-8.3232,-9.7886,-16.88956,-19.57781,-12.4354,-11.22431,-9.22479,-11.06937,-14.27802,-16.7098,-30.03064,-26.55709,-22.80482,-17.55386,-16.95327,-18.14293,-20.59741,-25.31558,-23.1323,-101.1687077905162,-103.1491281828224,60.01696206513053,58.66622533307947,-54.61989715025721,75.76927675795102,8.040335529232621,-58.490183660255255,-141.5820734641018,18.993108549228737,-42.26804002589988,0.4758310325653383,-23.88233058845924,-81.16814692820418,-5.790774666920441,-87.20104167282443,-115.17196820872226,-132.11574452256724,-69.00600899333458,-99.68125877128179
161,-16.66606,-8.35478,-9.84899,-16.90589,-19.31153,-12.18816,-11.16132,-9.16725,-10.97165,-14.19366,-16.88967,-30.599,-26.15483,-22.90939,-16.78182,-17.04745,-18.13721,-21.13085,-25.72359,-23.19253,-101.1091151369264,-102.73242818282239,60.181269411540754,59.493140025899876,-53.93171184307762,76.30928410436124,8.376742875642833,-58.598776313845065,-142.7030734641018,20.046923242049132,-41.27681798666926,1.5067812546182893,-22.862367320510288,-82.6129616210246,-6.660182013330655,-86.3818196335938,-115.95437555513249,-133.67935636564476,-67.64014041820602,-100.38415351590194
162,-16.63086,-8.40339,-9.86928,-16.99341,-18.9789,-11.97744,-11.07444,-9.05336,-10.83957,-14.06505,-17.61849,-30.43977,-25.38809,-22.83772,-16.98645,-17.28777,-17.47418,-20.60789,-29.24114,-22.52646,-100.31270779051619,-101.79532818282239,60.84856941154075,58.92843267948966,-54.11561184307762,74.76918410436124,7.6117428756428325,-57.41718366025525,-144.1016661176916,20.183923242049133,-41.42681798666925,1.8376796076938575,-22.57492324204904,-83.86014692820419,-5.999182013330653,-87.64044901923464,-116.08800494077329,-132.24371513692643,-67.7878179866692,-101.77233223538386
163,-16.58609,-8.43564,-9.99369,-16.82667,-18.76104,-11.77265,-11.01717,-8.97019,-10.78519,-14.05313,-18.05211,-28.81614,-24.44963,-22.49936,-16.6082,-17.98476,-17.67342,-20.35204,-30.73416,-23.30994,-99.32111513692641,-103.1046281828224,60.86556941154075,58.18023267948966,-53.45891184307762,75.20067675795102,9.05474287564283,-58.617183660255264,-144.9956661176916,19.722737934869542,-42.49922533307948,1.417494300514278,-21.272337176156896,-83.30096162102458,-6.543589359740878,-87.82244901923465,-115.17678290154268,-132.9644122871835,-68.15648081051225,-102.34792488897365
164,-16.44292,-8.49411,-10.05965,-16.95969,-18.57639,-11.73236,-10.98894,-9.03029,-10.823,-14.17189,-18.22606,-26.97608,-23.57305,-20.71073,-16.2175,-17.69988,-18.00608,-19.79409,-32.65045,-22.46622,-99.48211513692641,-102.25092818282239,62.40526941154076,57.12974002589988,-53.18251184307762,75.49787675795102,7.782742875642825,-57.53018366025525,-144.74666611769157,18.828737934869565,-42.89822533307948,2.2681502220530234,-21.07355921538752,-82.60422039230625,-6.985404052561279,-86.39204167282443,-116.4104122871835,-133.69104167282433,-67.48414692820411,-102.11955427461447
165,-16.46052,-8.54622,-10.18192,-17.17804,-18.1898,-11.73463,-10.93892,-9.11654,-10.89227,-14.2657,-18.92916,-26.56895,-22.10215,-20.57485,-16.26279,-18.09623,-18.14417,-20.60446,-31.21369,-22.67462,-100.82270779051619,-102.32312818282239,61.31636941154075,55.84004002589988,-53.153311843077624,75.34417675795103,7.109750222053023,-58.89577631384506,-143.6146661176916,17.304737934869564,-42.308003293848856,2.199298797181598,-22.614737934869424,-83.6313689674348,-8.17518201333067,-86.42644901923464,-115.37656086231203,-134.57004167282432,-68.84359100666535,-102.85081469282055
166,-16.33765,-8.64173,-10.27507,-17.181,-18.05367,-11.73669,-10.9267,-9.07162,-10.9089,-14.33048,-19.35665,-25.53116,-21.49941,-19.49464,-16.33634,-17.90416,-18.20573,-21.47087,-31.33332,-21.47294,-100.38111513692641,-102.8671281828224,61.04307675795097,55.0414620651305,-52.014726535898035,75.97537675795103,7.46485022205303,-59.608776313845055,-143.94466611769158,16.197145281279774,-42.87641064025907,2.688262065130573,-24.105515895638803,-82.4183689674348,-7.404182013330654,-85.87989309769591,-116.94493147667123,-133.9104122871835,-68.70855921538754,-103.39151754256346
167,-16.18617,-8.70607,-10.37125,-17.14164,-17.90989,-11.70503,-10.98488,-9.12628,-10.87568,-14.45303,-19.6578,-24.43097,-20.70562,-18.3654,-16.01145,-17.78941,-19.01315,-23.20656,-27.30531,-20.5907,-100.5447077905162,-102.9963281828224,60.46447675795096,54.09245471872029,-52.76062653589804,74.93438410436124,6.4371502220530346,-59.85777631384505,-144.4272587712814,17.568737934869546,-43.45322533307947,3.8910767579509695,-23.710145281279665,-82.23177631384499,-8.580559215387495,-85.76644901923464,-115.84715351590182,-132.77786656179785,-67.28622698000382,-102.71470284974303
168,-16.12973,-8.79158,-10.42335,-17.48915,-17.68369,-11.74021,-10.93217,-9.23567,-10.81479,-14.60239,-20.08519,-23.47001,-20.61357,-17.86012,-15.85843,-17.68419,-18.84016,-23.00246,-26.49098,-20.151,-99.4121151369264,-102.41642818282239,59.14808410436119,52.6941620651305,-52.984433882308245,76.28517675795104,7.371150222053032,-59.37377631384504,-144.68785142487118,16.286737934869564,-43.655632679489685,3.739706143591789,-24.033515895638857,-83.16614692820416,-9.10158935974087,-84.30907840487546,-115.49159759436307,-134.1836293856409,-66.09115186897735,-103.96633223538385
169,-16.14222,-8.82435,-10.49176,-17.44334,-17.55794,-11.72416,-10.9491,-9.35603,-10.84953,-14.71385,-20.98479,-22.59041,-20.43203,-18.0489,-16.07575,-17.65993,-18.96821,-23.67409,-26.20749,-18.7573,-100.5297077905162,-103.29192818282239,58.271684104361185,52.9685620651305,-51.557433882308246,75.77967675795102,6.094157568463231,-60.921368967434844,-145.3722587712814,14.841145281279779,-43.66500329384888,5.050891450771374,-22.584071817177602,-81.953776313845,-9.387559215387483,-83.68952248333672,-114.70696820872226,-133.23030209103047,-65.82622698000384,-104.97196162102468
170,-16.02727,-8.89955,-10.56628,-17.4239,-17.45739,-11.66887,-10.94798,-9.38928,-10.86573,-14.88703,-21.81122,-21.48536,-20.66501,-17.39611,-15.89438,-17.33604,-19.53294,-23.36295,-25.05294,-18.60167,-99.97711513692641,-102.8868281828224,57.0524914507714,53.356147372310105,-50.48544857512866,74.64267675795102,6.3309575684632335,-62.102368967434856,-145.3092587712814,15.09714528127978,-43.7824106402591,4.196484104361161,-23.47192324204903,-81.38655427461438,-8.876966561797701,-84.82163432641423,-116.18696820872225,-133.01122698000398,-64.4374424315368,-103.90196162102468
171,-15.99289,-8.88425,-10.66008,-17.48812,-17.19692,-11.62674,-11.0275,-9.45347,-10.86467,-14.99934,-22.61014,-20.65105,-19.99691,-17.54775,-15.48526,-17.15956,-20.54741,-22.43737,-24.55394,-18.60237,-100.26611513692642,-103.27422818282238,56.2056914507714,54.53546941154072,-51.59394857512866,75.78717675795102,6.307857568463234,-62.18236896743484,-143.9212587712814,13.92055262769,-43.320003293848885,4.434706143591782,-24.763108549228633,-81.34377631384498,-7.34758935974088,-86.33667105846524,-115.11696820872226,-131.940226980004,-63.90233717615692,-105.15836896743488
172,-15.95381,-8.91219,-10.80899,-17.53686,-16.9593,-11.66265,-11.00012,-9.56127,-11.02596,-15.09074,-23.53033,-20.25083,-20.08843,-17.52428,-15.10491,-17.4444,-20.54829,-22.26318,-24.20747,-18.84951,-101.7287077905162,-101.7215355292326,56.2711914507714,55.493162065130505,-51.70936326794907,74.61717675795103,7.864850222053036,-62.89636896743484,-142.5182587712814,13.02955262768998,-42.18841064025909,3.8032987971815686,-25.65233058845925,-80.7291836602552,-7.776781254618129,-86.77952248333668,-116.04341228718351,-131.56970943744068,-64.9572203923062,-105.27533223538387
173,-16.03192,-8.95272,-10.97343,-17.46253,-16.75602,-11.66442,-11.02386,-9.55274,-11.13814,-15.0987,-24.36725,-19.96235,-19.2364,-17.13189,-15.32381,-17.46804,-20.92669,-23.57237,-23.3504,-18.91592,-101.63511513692642,-102.75983552923259,57.2947914507714,55.588162065130504,-52.44255592153887,76.17536941154081,6.915857568463238,-63.021961621024644,-142.3712587712814,11.99355262768998,-40.67481798666931,2.979076757950935,-24.811737934869456,-79.2935910066654,-7.532996706151096,-87.68967105846525,-114.89941228718351,-132.54656086231216,-66.4084424315368,-105.27256086231216
174,-15.99989,-9.0427,-11.10588,-17.50102,-16.56365,-11.68791,-10.94326,-9.66384,-11.16836,-15.17667,-26.18867,-19.6608,-18.83946,-16.69871,-15.33515,-17.58956,-20.73559,-24.06563,-22.34479,-19.93017,-101.5387077905162,-102.9235355292326,57.5091914507714,54.8273620651305,-51.653955921538866,76.60936941154081,5.41376491487344,-63.25436896743484,-143.0082587712814,12.152145281279758,-41.61209879718159,3.694891450771337,-23.29455262768988,-80.2839983530756,-6.505003293848745,-87.03530044410606,-115.12300494077328,-132.88808005179988,-65.30440569948578,-106.79536896743488
175,-15.89019,-9.10375,-11.28742,-17.58665,-16.42634,-11.74589,-10.89934,-9.74469,-11.27917,-15.31643,-27.02206,-19.07193,-18.22885,-16.62198,-15.18937,-17.40376,-20.53645,-22.00006,-22.10642,-19.787,-100.0447077905162,-103.71811552923259,56.852791450771406,54.190776757950914,-52.77665592153887,78.05206206513058,6.241150222053037,-64.05936896743485,-142.7212587712814,11.432959974100186,-42.37185471872034,5.016076757950941,-24.445701202818412,-80.66840569948582,-5.681373908207888,-87.43707840487542,-113.59559759436308,-132.96096820872236,-65.03848575128549,-105.72178290154275
176,-15.84597,-9.21753,-11.44096,-17.75254,-16.31377,-11.83988,-10.74799,-9.89088,-11.40262,-15.35968,-28.73846,-18.86893,-18.16539,-16.50716,-15.07498,-17.77173,-20.3592,-22.19818,-20.36516,-19.93386,-100.03011513692641,-104.1697755292326,56.268391450771404,55.06066941154069,-51.21437061435928,78.8960620651306,5.7854575684632294,-63.94236896743486,-141.87625877128139,12.25155262768996,-40.901817986669315,4.581484104361152,-24.38651589563881,-80.737813045896,-6.825595947438529,-88.17630044410606,-113.45474616949161,-132.6528947446203,-65.29067105846508,-107.26696162102468
177,-15.72204,-9.33994,-11.61318,-17.97605,-16.22121,-11.8872,-10.64663,-9.90889,-11.40853,-15.52187,-28.98996,-18.33687,-17.81757,-16.25249,-15.34371,-17.54069,-20.28785,-21.62998,-19.84693,-19.00869,-101.16711513692641,-103.5730928756428,55.1384914507714,54.80306941154069,-49.91897796076948,79.43645471872037,6.478857568463226,-63.39577631384506,-140.65866611769158,11.933552627689949,-41.847225333079535,4.625298797181557,-23.32092324204902,-81.53077631384498,-8.099410640258924,-88.53989309769585,-113.22737555513243,-132.01215351590199,-66.21467105846509,-107.29293147667127
178,-16.53801,-10.34398,-12.63807,-19.04686,-17.16364,-12.91,-11.53414,-10.99303,-12.38782,-16.55179,-31.13114,-19.07375,-18.89241,-17.30487,-16.05283,-18.30678,-21.12417,-21.63049,-20.41341,-19.43784,-100.3411151369264,-102.2265228756428,56.18159145077141,53.46097675795092,-50.07967796076949,80.03835471872037,5.5576575684632274,-63.219776313845045,-140.8942587712814,10.830367320510362,-43.13759594743871,4.307669411540729,-24.692701202818398,-81.71781304589602,-9.088188601028293,-87.36292982974688,-113.63219024795285,-131.05452413026117,-66.41407840487528,-107.64274616949172
179,-17.65959,-11.62997,-14.02344,-20.44257,-18.35999,-14.16143,-12.74909,-12.21511,-13.68395,-17.93525,-31.94035,-20.03089,-20.02149,-18.53487,-16.83631,-19.47361,-22.26973,-22.11193,-21.15722,-20.5042,-101.82811513692641,-103.68083287564279,55.38749145077141,54.941376757950906,-50.738485307179694,79.37985471872037,4.529257568463237,-64.07818366025525,-140.1552587712814,9.79636732051037,-43.15581798666935,3.3884841043611402,-25.536293856408193,-80.23462773871643,-7.975225333079322,-87.50348575128564,-113.94515351590184,-130.5567028497431,-65.35163432641406,-108.58741228718355
